f_city_code,f_month_num,f_month_name,f_avg_temp_c,f_avg_rainfall_mm,f_weather_profile_code,f_season_code,f_best_time_to_visit_flag,f_weather_summary
SBW,6,June,27.5,203,tropical_rainforest,humid_season,no,warm with moderate rain
SBW,7,July,27.1,214,tropical_rainforest,humid_season,no,warm tropical weather
SBW,8,August,27.2,237,tropical_rainforest,humid_season,no,warm with more showers
SBW,9,September,27.0,264,tropical_rainforest,wet_season,no,humid and wet
SBW,10,October,26.9,321,tropical_rainforest,wet_season,no,very wet shoulder month
SBW,11,November,26.5,335,tropical_rainforest,wet_season,no,wettest stretch
SBW,12,December,26.2,302,tropical_rainforest,wet_season,no,warm and rainy
LBU,1,January,26.3,336,tropical_rainforest,wet_season,no,warm and very wet
LBU,2,February,26.5,241,tropical_rainforest,wet_season,no,warm with heavy rain
LBU,3,March,27.0,187,tropical_rainforest,humid_season,no,humid tropical weather
LBU,4,April,27.4,168,tropical_rainforest,pleasant_peak,yes,warm and relatively drier
LBU,5,May,27.7,141,tropical_rainforest,pleasant_peak,yes,hot tropical weather
LBU,6,June,27.6,111,tropical_rainforest,pleasant_peak,yes,warm and one of the driest months
LBU,7,July,27.2,125,tropical_rainforest,pleasant_peak,yes,warm tropical weather
LBU,8,August,27.3,148,tropical_rainforest,pleasant_peak,yes,warm with manageable rain
LBU,9,September,27.1,181,tropical_rainforest,humid_season,no,humid and wetter
LBU,10,October,27.0,249,tropical_rainforest,wet_season,no,very wet shoulder month
LBU,11,November,26.7,303,tropical_rainforest,wet_season,no,humid and rainy
LBU,12,December,26.4,348,tropical_rainforest,wet_season,no,warm and very wet
SDK,1,January,26.5,194,tropical_rainforest,humid_season,no,warm with regular rain
SDK,2,February,26.8,152,tropical_rainforest,pleasant_peak,yes,warm and relatively drier
SDK,3,March,27.3,136,tropical_rainforest,pleasant_peak,yes,hot tropical weather
SDK,4,April,27.7,150,tropical_rainforest,pleasant_peak,yes,warm with manageable rain
SDK,5,May,27.9,172,tropical_rainforest,humid_season,no,warm with more showers
SDK,6,June,27.7,163,tropical_rainforest,humid_season,no,warm tropical weather
SDK,7,July,27.4,181,tropical_rainforest,humid_season,no,humid with regular rain
SDK,8,August,27.4,220,tropical_rainforest,wet_season,no,warm and wetter
SDK,9,September,27.2,274,tropical_rainforest,wet_season,no,humid and very wet
SDK,10,October,27.0,315,tropical_rainforest,wet_season,no,wettest period
SDK,11,November,26.7,301,tropical_rainforest,wet_season,no,humid and rainy
SDK,12,December,26.4,243,tropical_rainforest,wet_season,no,warm with lingering rain
TWU,1,January,26.3,245,tropical_rainforest,wet_season,no,warm and rainy
TWU,2,February,26.6,217,tropical_rainforest,wet_season,no,warm with frequent rain
TWU,3,March,27.2,196,tropical_rainforest,humid_season,no,humid tropical weather
TWU,4,April,27.7,184,tropical_rainforest,humid_season,no,warm with regular showers
TWU,5,May,28.0,176,tropical_rainforest,humid_season,no,hot and humid
TWU,6,June,27.8,159,tropical_rainforest,pleasant_peak,yes,warm and somewhat drier
TWU,7,July,27.5,170,tropical_rainforest,pleasant_peak,yes,warm tropical weather
TWU,8,August,27.5,185,tropical_rainforest,humid_season,no,warm with more showers
TWU,9,September,27.3,219,tropical_rainforest,humid_season,no,humid and wetter
TWU,10,October,27.1,258,tropical_rainforest,wet_season,no,very wet shoulder month
TWU,11,November,26.8,276,tropical_rainforest,wet_season,no,humid and rainy
TWU,12,December,26.5,262,tropical_rainforest,wet_season,no,warm and rainy
MKZ,1,January,27.3,117,tropical_rainforest,pleasant_peak,yes,warm and relatively dry
MKZ,2,February,27.7,82,tropical_rainforest,pleasant_peak,yes,warmest and driest month
MKZ,3,March,28.1,129,tropical_rainforest,pleasant_peak,yes,hot with manageable rain
MKZ,4,April,28.4,179,tropical_rainforest,humid_season,no,hot and humid
MKZ,5,May,28.3,173,tropical_rainforest,humid_season,no,warm tropical showers
MKZ,6,June,28.0,121,tropical_rainforest,pleasant_peak,yes,warm and somewhat drier
MKZ,7,July,27.8,106,tropical_rainforest,pleasant_peak,yes,warm tropical weather
MKZ,8,August,27.8,120,tropical_rainforest,pleasant_peak,yes,warm and relatively dry
MKZ,9,September,27.6,156,tropical_rainforest,humid_season,no,humid with more rain
MKZ,10,October,27.6,218,tropical_rainforest,wet_season,no,wet inter-monsoon period
MKZ,11,November,27.2,217,tropical_rainforest,wet_season,no,humid and rainy
MKZ,12,December,27.0,160,tropical_rainforest,humid_season,no,warm with lingering rain
KJT,1,January,23.1,307,tropical_monsoon,wet_season,no,mild highland monsoon weather
KJT,2,February,23.3,247,tropical_monsoon,wet_season,no,warm with heavy rain
KJT,3,March,23.8,256,tropical_monsoon,wet_season,no,humid tropical highland weather
KJT,4,April,24.0,201,tropical_monsoon,wet_season,no,warm and rainy
KJT,5,May,23.7,116,tropical_monsoon,shoulder,no,mild with easing rain
KJT,6,June,22.9,63,tropical_monsoon,dry_season,yes,mild and relatively dry
KJT,7,July,22.5,35,tropical_monsoon,dry_season,yes,cooler and driest month
KJT,8,August,23.0,30,tropical_monsoon,dry_season,yes,mild dry-season weather
KJT,9,September,24.0,37,tropical_monsoon,dry_season,yes,warm and sunny
KJT,10,October,24.8,98,tropical_monsoon,shoulder,no,warm with rain returning
KJT,11,November,24.3,207,tropical_monsoon,wet_season,no,warm and rainy
KJT,12,December,23.5,309,tropical_monsoon,wet_season,no,mild and very wet
PDG,1,January,24.7,397,tropical_rainforest,wet_season,no,warm and very wet
PDG,2,February,24.8,352,tropical_rainforest,wet_season,no,warm with heavy rain
PDG,3,March,25.0,430,tropical_rainforest,wet_season,no,humid tropical weather
PDG,4,April,25.2,443,tropical_rainforest,wet_season,no,warm and very rainy
PDG,5,May,25.2,398,tropical_rainforest,wet_season,no,humid with frequent storms
PDG,6,June,24.8,260,tropical_rainforest,humid_season,no,warm with less rain
PDG,7,July,24.5,252,tropical_rainforest,humid_season,no,warm tropical weather
PDG,8,August,24.9,280,tropical_rainforest,humid_season,no,humid and showery
PDG,9,September,25.4,344,tropical_rainforest,wet_season,no,wet and humid
PDG,10,October,25.2,406,tropical_rainforest,wet_season,no,very wet shoulder month
PDG,11,November,24.9,448,tropical_rainforest,wet_season,no,wettest period
PDG,12,December,24.6,457,tropical_rainforest,wet_season,no,warm and very wet
PQC,1,January,26.8,40,tropical_monsoon,pleasant_peak,yes,warm and sunny
PQC,2,February,27.5,19,tropical_monsoon,pleasant_peak,yes,warmest and driest month
PQC,3,March,28.5,28,tropical_monsoon,pleasant_peak,yes,hot and beach-friendly
PQC,4,April,29.2,68,tropical_monsoon,pleasant_peak,yes,hot with manageable rain
PQC,5,May,29.0,192,tropical_monsoon,wet_season,no,humid with monsoon onset
PQC,6,June,28.4,300,tropical_monsoon,wet_season,no,very wet southwest monsoon
PQC,7,July,27.8,401,tropical_monsoon,wet_season,no,wettest period
PQC,8,August,27.7,364,tropical_monsoon,wet_season,no,humid and storm-prone
PQC,9,September,27.5,463,tropical_monsoon,wet_season,no,very wet and rainy
PQC,10,October,27.3,340,tropical_monsoon,wet_season,no,heavy late-monsoon rainfall
PQC,11,November,27.0,178,tropical_monsoon,pleasant_peak,yes,warm with improving weather
PQC,12,December,26.7,79,tropical_monsoon,pleasant_peak,yes,warm and drier
ILO,1,January,27.1,32,tropical_savanna,dry_season,yes,warm and dry
ILO,2,February,27.5,27,tropical_savanna,dry_season,yes,warmest and sunny
ILO,3,March,28.3,35,tropical_savanna,dry_season,yes,hot and mostly dry
ILO,4,April,29.0,58,tropical_savanna,dry_season,yes,hottest stretch
ILO,5,May,28.7,128,tropical_savanna,wet_season,no,humid with monsoon onset
ILO,6,June,27.9,199,tropical_savanna,wet_season,no,warm and rainy
ILO,7,July,27.4,248,tropical_savanna,wet_season,no,very wet peak monsoon
ILO,8,August,27.2,263,tropical_savanna,wet_season,no,humid and storm-prone
ILO,9,September,27.1,241,tropical_savanna,wet_season,no,warm and rainy
ILO,10,October,27.0,172,tropical_savanna,wet_season,no,humid with easing rain
ILO,11,November,27.0,101,tropical_savanna,dry_season,yes,warm with improving weather
ILO,12,December,26.8,58,tropical_savanna,dry_season,yes,warm and drier
LBJ,1,January,27.2,292,tropical_savanna,wet_season,no,hot and very wet
LBJ,2,February,27.3,238,tropical_savanna,wet_season,no,warm with heavy rain
LBJ,3,March,27.6,183,tropical_savanna,wet_season,no,humid tropical weather
LBJ,4,April,27.8,94,tropical_savanna,shoulder,no,warm with rain easing
LBJ,5,May,27.5,37,tropical_savanna,dry_season,yes,warm and relatively dry
LBJ,6,June,26.8,16,tropical_savanna,dry_season,yes,warm dry-season weather
LBJ,7,July,26.3,12,tropical_savanna,dry_season,yes,coolest and driest month
LBJ,8,August,26.5,8,tropical_savanna,dry_season,yes,warm and sunny
LBJ,9,September,27.4,12,tropical_savanna,dry_season,yes,hot and beach-friendly
LBJ,10,October,28.3,32,tropical_savanna,dry_season,yes,hottest dry-season month
LBJ,11,November,28.5,93,tropical_savanna,shoulder,no,hot with rain returning
LBJ,12,December,27.8,219,tropical_savanna,wet_season,no,hot and rainy
KBR,1,January,27.0,57,tropical_monsoon,pleasant_peak,yes,warm and fairly dry
KBR,2,February,27.4,40,tropical_monsoon,pleasant_peak,yes,warmest and relatively dry
KBR,3,March,28.0,88,tropical_monsoon,pleasant_peak,yes,hot with manageable rain
KBR,4,April,28.4,151,tropical_monsoon,shoulder,no,hot and more humid
KBR,5,May,28.3,177,tropical_monsoon,humid_season,no,warm with frequent showers
KBR,6,June,27.9,117,tropical_monsoon,pleasant_peak,yes,warm and somewhat drier
KBR,7,July,27.7,120,tropical_monsoon,pleasant_peak,yes,warm tropical weather
KBR,8,August,27.8,150,tropical_monsoon,humid_season,no,warm with some rain
KBR,9,September,27.5,202,tropical_monsoon,wet_season,no,warm with heavy rain
KBR,10,October,27.6,266,tropical_monsoon,wet_season,no,wettest period
KBR,11,November,27.2,201,tropical_monsoon,humid_season,no,humid and rainy
KBR,12,December,26.9,101,tropical_monsoon,pleasant_peak,yes,warm with improving weather
DAD,1,January,22.2,93,tropical_monsoon,pleasant_peak,yes,warm and fairly dry
DAD,2,February,23.3,32,tropical_monsoon,pleasant_peak,yes,warm and relatively dry
DAD,3,March,25.5,21,tropical_monsoon,pleasant_peak,yes,hot and sunny
DAD,4,April,27.8,24,tropical_monsoon,pleasant_peak,yes,hottest dry-season month
DAD,5,May,29.3,63,tropical_monsoon,shoulder,no,hot with storms building
DAD,6,June,29.3,87,tropical_monsoon,shoulder,no,hot and more humid
DAD,7,July,28.8,95,tropical_monsoon,wet_season,no,warm with regular rain
DAD,8,August,28.5,111,tropical_monsoon,wet_season,no,warm tropical showers
DAD,9,September,27.4,337,tropical_monsoon,wet_season,no,very wet monsoon month
DAD,10,October,25.8,613,tropical_monsoon,wet_season,no,wettest month
DAD,11,November,24.1,366,tropical_monsoon,wet_season,no,cooler and very rainy
DAD,12,December,22.3,199,tropical_monsoon,shoulder,no,warm with improving weather
CEI,1,January,21.5,14,tropical_savanna,dry_season,yes,coolest and dry
CEI,2,February,24.1,11,tropical_savanna,dry_season,yes,warm and sunny
CEI,3,March,26.8,28,tropical_savanna,hot_season,no,hot and dry
CEI,4,April,28.5,92,tropical_savanna,hot_season,no,very hot with storms building
CEI,5,May,27.2,213,tropical_savanna,wet_season,no,humid with monsoon onset
CEI,6,June,26.1,216,tropical_savanna,wet_season,no,warm and rainy
CEI,7,July,25.7,277,tropical_savanna,wet_season,no,warm with regular heavy rain
CEI,8,August,25.6,358,tropical_savanna,wet_season,no,wettest month
CEI,9,September,25.2,284,tropical_savanna,wet_season,no,humid and wet
CEI,10,October,24.6,124,tropical_savanna,shoulder,yes,warm with easing rain
CEI,11,November,22.8,50,tropical_savanna,pleasant_peak,yes,warm and comfortable
CEI,12,December,20.5,13,tropical_savanna,pleasant_peak,yes,mild and dry
SIN,1,January,27.0,238,tropical_rainforest,humid_season,no,warm with regular rain
SIN,2,February,27.5,112,tropical_rainforest,pleasant_peak,yes,warm and relatively drier
SIN,3,March,27.9,171,tropical_rainforest,humid_season,no,hot and humid
SIN,4,April,28.3,167,tropical_rainforest,humid_season,no,warm tropical showers
SIN,5,May,28.5,171,tropical_rainforest,humid_season,no,warm with frequent rain
SIN,6,June,28.3,130,tropical_rainforest,pleasant_peak,yes,warm and somewhat drier
SIN,7,July,28.1,154,tropical_rainforest,pleasant_peak,yes,warm tropical weather
SIN,8,August,28.1,176,tropical_rainforest,humid_season,no,warm with more showers
SIN,9,September,27.9,166,tropical_rainforest,humid_season,no,humid and showery
SIN,10,October,27.8,191,tropical_rainforest,humid_season,no,warm with more rain
SIN,11,November,27.3,252,tropical_rainforest,wet_season,no,very wet and humid
SIN,12,December,26.9,318,tropical_rainforest,wet_season,no,warm and rainiest period
